Name,Logical CPUs,Virtual CPUs,Processor Speed,Real Memory Bytes,Deployment,Processor,Vendor,Model,Serial #,OS Level,Kernel,Galileo Agent,Avg CPU (24 hours),Peak CPU (24 hours),Avg LCPU (24 hours),Peak LCPU (24 hours),Avg VCPU (24 hours),Peak VCPU (24 hours),Avg Memory (24 hours) Bytes,Peak Memory (24 hours) Bytes,Avg Memory % (24 hours),Peak Memory % (24 hours),Avg Network Throughput (24 hours) B/s,Peak Network Throughput (24 hours) B/s,Avg Disk Throughput (24 hours) B/s,Peak Disk Throughput (24 hours) B/s,Avg Disk Transfers (24 hours) /s,Peak Disk Transfers (24 hours) /s,Avg CPU (7 days),Peak CPU (7 days),Avg LCPU (7 days),Peak LCPU (7 days),Avg VCPU (7 days),Peak VCPU (7 days),Avg Memory (7 days) Bytes,Peak Memory (7 days) Bytes,Avg Memory % (7 days),Peak Memory % (7 days),Avg Network Throughput (7 days) B/s,Peak Network Throughput (7 days) B/s,Avg Disk Throughput (7 days) B/s,Peak Disk Throughput (7 days) B/s,Avg Disk Transfers (7 days) /s,Peak Disk Transfers (7 days) /s,Avg CPU (30 days),Peak CPU (30 days),Avg LCPU (30 days),Peak LCPU (30 days),Avg VCPU (30 days),Peak VCPU (30 days),Avg Memory (30 days) Bytes,Peak Memory (30 days) Bytes,Avg Memory % (30 days),Peak Memory % (30 days),Avg Network Throughput (30 days) B/s,Peak Network Throughput (30 days) B/s,Avg Disk Throughput (30 days) B/s,Peak Disk Throughput (30 days) B/s,Avg Disk Transfers (30 days) /s,Peak Disk Transfers (30 days) /s,SMT,# of Processors,System Firmware,Current Processor Firmware,Total Page Space Bytes,Used Page Space Bytes,Fibre Channel Adapters,Used Fibre Adapters,Ethernet Adapters,Ethernet Adapter Speed,Used Ethernet Adapters,LPAR Type,LPAR Mode,LPAR Vps,LPAR Weight,LPAR Entitled
usmlrs1638,16.0,8.0,3.3 GHz,405745434624.0,Stand-alone,Intel(R) Xeon(R) CPU E5-2643 0,HP,-,-,Red Hat Enterprise Linux Server release 5.11 (Tikanga),2.6.18-406.el5,3.1-2,2.157861498,7.13,2.157861498,7.13,-,-,240522797143.9147,245426741575.68,59.2792368355401,60.4878627,401689.867595776,35660062.72,160219.678327808,390594.56,23.785156794,42.84,2.239460298,18.065,2.239460298,18.065,-,-,241635635894.30725,247676272640.0,59.5535070208933,61.0422821,679559.70668032,153822904.32,164345.413875712,2167296.0,23.729032258,69.22,2.502869413,20.39125,2.502869413,20.39125,-,-,234187934417.09,248358161612.8,57.7179468786318,61.2103404,667433.565897728,165888716.8,170240.081985536,29575249.92,23.764728171,201.38,true,8.0,-,-,17213423616.0,0.0,4,-,-,-,-,-,-,-,-,-
usmlrs1705,4.0,4.0,3.2 GHz,8372669644.8,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux,3.10.0-229.4.2.el7.x86_64,3.1-2,0.302651246,0.505,0.302651246,0.505,-,-,8199774911.170872,8229224448.0,97.9350106854093,98.2867448,6828.294377472,1801953.28,8319.806861312,113369.088,1.13430605,8.062,0.304084121,11.48,0.304084121,11.48,-,-,8181357960.942846,8235704647.68,97.7150455946242,98.3641419,17170.864231424,24176701.44,16262.196499456,14324844.544,1.27166451,245.642,0.320640565,11.48,0.320640565,11.48,-,-,8186721560.969609,8235704647.68,97.7791064051315,98.3641419,14120.218658816,24176701.44,15215.341169664,14324844.544,1.256761265,251.376,false,4.0,-,-,17179869184.0,80845209.6,-,-,-,-,-,-,-,-,-,-
usmlrs1637,16.0,8.0,3.3 GHz,405745434624.0,Stand-alone,Intel(R) Xeon(R) CPU E5-2643 0,HP,-,-,Red Hat Enterprise Linux Server release 5.11 (Tikanga),2.6.18-406.el5,3.1-2,2.218238434,8.32125,2.218238434,8.32125,-,-,232215652024.0285,237884250521.6,57.2318582533808,58.6289408,433869.820355584,40942571.52,170389.51857664,524431.36,25.163274021,57.32,2.372470757,8.32125,2.372470757,8.32125,-,-,191265909323.63037,249813794816.0,47.1393866700349,61.5690957,712558.550204416,93736591.36,357738.258477056,79182950.4,27.356674963,877.7,2.529749423,18.09,2.529749423,18.09,-,-,207005130816.69086,256357978603.52,51.0184744305108,63.1819749,714709.498405888,157915955.2,263662.173210624,79182950.4,26.67461736,877.7,true,8.0,-,-,17213423616.0,0.0,4,-,-,-,-,-,-,-,-,-
usmlrs1704,4.0,4.0,3.2 GHz,8372669644.8,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux,3.10.0-229.4.2.el7.x86_64,3.1-2,0.304076655,0.485,0.304076655,0.485,-,-,8201339925.836071,8224547799.04,97.9537026250871,98.2308887,6743.98550528,1816227.84,8173.475233792,104675.328,1.133170732,7.264,0.31262531,10.925,0.31262531,10.925,-,-,8184801918.650942,8234215669.76,97.7561789241191,98.3463581,17146.12025856,17033379.84,15888.15328256,9189763.072,1.253542432,203.686,0.316258247,10.925,0.316258247,10.925,-,-,8195313378.7831335,8235662704.64,97.8817238282556,98.3636409,14135.694742528,17117306.88,14913.990689792,12840353.792,1.260903114,247.182,false,4.0,-,-,17179869184.0,77070336.0,-,-,-,-,-,-,-,-,-,-
usmlrs1702,4.0,4.0,3.2 GHz,8372669644.8,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux,3.10.0-229.4.2.el7.x86_64,3.1-2,1.225383275,12.45,1.225383275,12.45,-,-,7731907430.292914,8159053742.08,92.3469784233449,97.4486524,22148.085296128,2178682.88,37842.729923584,159088.64,3.260696864,9.954,0.976394541,25.605,0.976394541,25.605,-,-,7364386866.249859,8226665922.56,87.9574517889826,98.2561868,47822.944556032,39586570.24,48954.549423104,29826873.344,3.094083375,724.014,0.979216006,72.14,0.979216006,72.14,-,-,7534685775.4991,8234152755.2,89.9914375603426,98.3456067,44614.993698816,42441400.32,45505.504805888,32248375.296,2.909155149,831.708,false,4.0,-,-,17179869184.0,171064688.64,-,-,-,-,-,-,-,-,-,-
usmlrs1834,8.0,8.0,3.2 GHz,33698820915.2,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux AS release 4 (Nahant Update 9),2.6.9-103.ELsmp,3.1-2,0.301149826,0.605,0.301149826,0.605,-,-,33540376843.45294,33603945758.72,99.529823095122,99.7184615,22955.29700352,3036774.4,65332.648585216,951883.776,8.767735192,41.358,0.289704715,8.2425,0.289704715,8.2425,-,-,33555115942.152767,33632425082.88,99.5735608270472,99.8029728,173854.801309696,45161246.72,216848.333180928,43749142.528,12.931501737,695.158,0.275795159,8.4675,0.275795159,8.4675,-,-,33340528031.196774,33632425082.88,98.9367791682602,99.8029728,168532.2552832,66897776.64,209017.096584192,64786249.728,12.679573138,1165.106,false,8.0,-,-,8587208294.4,209715.2,-,-,-,-,-,-,-,-,-,-
usmlrs1213,4.0,4.0,3.2 GHz,4006504038.4,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux Server release 5.7 (Tikanga),2.6.18-274.17.1.el5,3.1-2,0.760765125,23.87,0.760765125,23.87,-,-,3773150427.667759,3980226723.84,94.1756302113879,99.3441336,32578.94263296,2861322.24,543995.852982272,73862121.472,36.131309609,1072.96,0.74950224,24.2,0.74950224,24.2,-,-,3764493731.0398054,3980268666.88,93.9595641221503,99.3451805,108302.949686272,36853841.92,618415.908826112,73922549.76,36.782056745,1143.898,0.759381878,24.47,0.759381878,24.47,-,-,3782421612.5291886,3980331581.44,94.4070335702884,99.3467508,101851.757303808,57363025.92,580748.693286912,73922549.76,36.116495057,1530.676,false,4.0,-,-,6241124352.0,523616911.36,-,-,-,-,-,-,-,-,-,-
usmlrs667,2.0,2.0,3.2 GHz,1973944320.0,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux Server release 5.7 (Tikanga),2.6.18-274.el5,3.1-2,48.370627178,74.52,48.370627178,74.52,-,-,1921642079.8348656,1961214607.36,97.3503690243903,99.3551129,133950.260627456,4849336.32,309950.38550528,6857465.856,27.720961672,145.262,48.338193548,79.39,48.338193548,79.39,-,-,1925319087.634776,1962682613.76,97.5366462024318,99.4294821,163236.505726976,30461071.36,344632.531914752,29726474.24,28.402774194,746.162,49.135921982,82.93,49.135921982,82.93,-,-,1924732384.6384025,1963018158.08,97.5069238341938,99.4464807,161098.1241344,42661703.68,342513.807424512,42823499.776,28.349735849,898.032,false,2.0,-,-,8589934592.0,104857.6,-,-,-,-,-,-,-,-,-,-
usmlrs1701,4.0,4.0,3.2 GHz,8372669644.8,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux,3.10.0-229.4.2.el7.x86_64,3.1-2,0.816881533,2.065,0.816881533,2.065,-,-,7859606669.148291,8025108643.84,93.8721698404181,95.8488628,19676.142159872,3657502.72,39495.75849472,2189160.448,3.747247387,55.428,1.175657568,58.8,1.175657568,58.8,-,-,7956410690.232648,8220185722.88,95.0283604598015,98.1787897,362907.8766848,47055441.92,61133.44235008,34626791.424,4.021921588,841.236,0.92939451,58.8,0.92939451,58.8,-,-,8095241062.595953,8237235568.64,96.686497927399,98.3824266,190536.831936512,50545889.28,54929.0237184,34626791.424,3.741254293,841.236,false,4.0,-,-,17179869184.0,133064294.4,-,-,-,-,-,-,-,-,-,-
usmlrs1700,3.0,3.0,3.2 GHz,14609494835.2,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux Server release 6.4 (Santiago),2.6.32-358.el6.x86_64,3.1-2,0.929663031,2.68,0.929663031,2.68,-,-,14358267351.682514,14440862842.88,98.280382133101,98.845737,12100.183414784,2412400.64,56068.231581696,117723.136,9.05645993,11.412,0.98505206,30.06667,0.98505206,30.06667,-,-,14402110127.883682,14445854064.64,98.5804799568735,98.8799012,73258.189816832,37437767.68,103450.02535424,36956624.896,9.715226799,690.328,1.003723548,30.06667,1.003723548,30.06667,-,-,14398835339.85461,14447405957.12,98.5580644800208,98.8905237,69418.10067456,56033935.36,100654.33737216,54597472.256,9.670254968,690.328,false,3.0,-,-,17179869184.0,219362099.2,-,-,-,-,-,-,-,-,-,-
usmlrs1320,4.0,4.0,3.2 GHz,18846685593.6,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux Server release 6.4 (Santiago),2.6.32-358.el6.x86_64,3.1-2,0.966370107,3.83,0.966370107,3.83,-,-,5899659570.398102,6040993136.64,31.3034328537367,32.0533449,26694.113025024,2048593.92,51902.43484672,79493.12,7.750462633,9.946,1.438121878,15.53,1.438121878,15.53,-,-,14014089027.363276,18671783116.8,74.3583743554446,99.0719722,39920.65534464,14248570.88,63169.473598464,6179979.264,8.121869131,228.326,1.884209608,26.075,1.884209608,26.075,-,-,17405520617.168438,18671783116.8,92.3532179213193,99.0719722,36400.101843968,19299246.08,59824.961705984,7164651.52,8.059381579,257.338,false,4.0,-,-,4294967296.0,0.0,-,-,-,-,-,-,-,-,-,-
usmlrs1319,4.0,4.0,3.2 GHz,18846685593.6,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux Server release 6.4 (Santiago),2.6.32-358.el6.x86_64,3.1-2,1.555142349,7.335,1.555142349,7.335,-,-,9162692625.78385,9785961349.12,48.6169972943061,51.9240442,39772.815942656,4418805.76,80096.500156416,2055878.656,8.645259786,27.232,2.424028127,28.69,2.424028127,28.69,-,-,15054158134.357525,18667819499.52,79.8769526856354,99.0509414,59228.90061312,16790446.08,99325.863537664,13967575.04,9.653819186,389.892,2.386485104,51.865,2.386485104,51.865,-,-,17659320693.973583,18670965227.52,93.6998742098549,99.0676325,54259.739734016,18476625.92,92663.810594816,17599551.488,9.721340182,461.79,false,4.0,-,-,4294967296.0,0.0,-,-,-,-,-,-,-,-,-,-
usmlrs1285,32.0,16.0,2.2 GHz,50574812774.4,Stand-alone,Intel(R) Xeon(R) CPU E5-2660 0,HP,-,-,Red Hat Enterprise Linux Server release 6.4 (Santiago),2.6.32-358.11.1.el6.x86_64,3.1-2,0.549497491,2.24938,0.549497491,2.24938,-,-,44234084590.05296,44529583390.72,87.4626759118467,88.0469565,2915130.76404224,124064747.52,3313424.626620416,120283414.528,155.179463415,392.214,0.537734323,5.5925,0.537734323,5.5925,-,-,44665694383.83361,50323951452.16,88.3160844965757,99.5039797,581275.343086592,124064747.52,3828584.324001792,504218388.48,159.989570223,2068.312,0.533367918,6.12126,0.533367918,6.12126,-,-,45078682254.123726,50332298117.12,89.1326725329899,99.5204833,635240.098962432,124190085.12,3508807.683101696,504218388.48,159.174651445,2385.016,true,16.0,-,-,17179869184.0,894666014.72,2,-,-,-,-,-,-,-,-,-
usmlrs1262,8.0,8.0,3.2 GHz,25200007577.6,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux Server release 6.3 (Santiago),2.6.32-220.4.2.el6.x86_64,3.1-2,1.838318505,25.085,1.838318505,25.085,-,-,24040014220.481266,24997926010.88,95.3968531437723,99.1980893,2027405.647259648,224832471.04,3732690.353651712,278935148.544,106.535423488,2483.404,2.015115729,62.1125,2.015115729,62.1125,-,-,24140555490.533836,25000862023.68,95.795826315779,99.2097401,878179.229626368,224832471.04,4106026.134363136,491941564.416,109.739862618,4359.27,2.014813965,68.7075,2.014813965,68.7075,-,-,24135933207.1,25005832273.92,95.7774839261323,99.2294633,915014.280346624,274352926.72,3885896.107705344,503789668.352,107.548686146,4514.972,false,8.0,-,-,19260243968.0,818623283.2,-,-,-,-,-,-,-,-,-,-
usmlrs1699,4.0,4.0,3.2 GHz,8372669644.8,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux,3.10.0-229.el7.x86_64,3.1-2,22.984537367,36.865,22.984537367,36.865,-,-,7565458823.962427,7906158182.4,90.3589792128114,94.4281635,43969.831174144,5926154.24,1548011.54915328,48379457.536,31.064754448,1215.752,22.943992036,54.16,22.943992036,54.16,-,-,7569851319.560699,8107841290.24,90.4114415201095,96.8369903,106458.404062208,49688739.84,1696192.182729728,57152268.288,35.979783972,1611.028,22.364054404,58.72,22.364054404,58.72,-,-,7565260932.731895,8178578227.2,90.3566156754894,97.6818455,101210.71527424,49688739.84,1569079.610565632,57152268.288,34.266839414,1644.622,false,4.0,-,-,17179869184.0,8319003525.12,-,-,-,-,-,-,-,-,-,-
usmlrs1698,6.0,6.0,3.2 GHz,16828071936.0,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux,3.10.0-229.4.2.el7.x86_64,3.1-2,0.508303937,4.10334,0.508303937,4.10334,-,-,9749543025.888985,10520887296.0,57.93618581777,62.5198617,63169.453937664,8680099.84,52582.428544,1346895.872,4.283679443,50.402,1.109284022,25.69,1.109284022,25.69,-,-,7852848442.8553915,10520887296.0,78.5124162992534,98.3864342,209230.143076352,52691189.76,262747.676797952,53200437.248,8.225674465,871.49,1.169132825,27.1,1.169132825,27.1,-,-,7872855679.904514,10520887296.0,90.4748007974169,98.3982066,193641.942227968,52691189.76,251322.144965632,53200437.248,8.419351905,1020.302,false,6.0,-,-,17179869184.0,0.0,-,-,-,-,-,-,-,-,-,-
usmlrs1696,4.0,4.0,3.2 GHz,8372669644.8,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux,3.10.0-229.4.2.el7.x86_64,3.1-2,0.445614111,1.275,0.445614111,1.275,-,-,8187340796.860563,8219346862.08,97.7865023250871,98.1687707,7121.242090496,1861488.64,14546.810202112,137291.776,2.015221254,10.326,0.453015509,15.21,0.453015509,15.21,-,-,8178574259.263636,8233271951.36,97.6817981145906,98.3350867,19371.688972288,23091077.12,25105.860033536,16044308.48,2.208384367,343.708,0.455756936,15.21,0.455756936,15.21,-,-,8188194151.188136,8235746590.72,97.7966944667554,98.3646428,16024.438976512,27822080.0,23980.596865024,19369314.304,2.203386445,365.55,false,4.0,-,-,17179869184.0,81998643.2,-,-,-,-,-,-,-,-,-,-
usmlrs1654,8.0,8.0,3.5 GHz,134892067225.6,Stand-alone,Intel(R) Xeon(R) CPU E5-2637 v3,HP,-,-,Red Hat Enterprise Linux Server 7.4 (Maipo),3.10.0-693.11.6.el7.x86_64,3.1-2,3.114712544,29.5425,3.114712544,29.5425,-,-,114815186350.00896,132846526136.32,85.1163368665505,98.483572,494598.921811968,51982848.0,3609737.729783808,77581625.344,39.4108223,321.796,6.617729529,39.68,6.617729529,39.68,-,-,120886336112.90935,134456174182.4,89.6170831977171,99.6768579,578373.443970048,154631106.56,7090880.939894784,77581625.344,53.061489826,342.788,3.772882883,39.68,3.772882883,39.68,-,-,117481253927.082,134456174182.4,87.0927819129761,99.6768579,515294.503974912,210762629.12,2856213.216994304,77581625.344,36.694833526,342.788,false,8.0,-,-,0.0,0.0,4,-,-,-,-,-,-,-,-,-
usmlrs1830,4.0,4.0,3.2 GHz,16830483660.8,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux Server release 5.11 (Tikanga),2.6.18-407.el5,3.1-2,0.679268293,4.365,0.679268293,4.365,-,-,4909489462.411526,5607574732.8,29.1702220878049,33.3179655,26702.780209152,2648883.2,104518.99495424,334776.32,10.426982578,14.942,0.724089776,25.13,0.724089776,25.13,-,-,12536959173.997364,16743661568.0,74.4895953475811,99.4841379,141136.066074624,87911587.84,217754.114808832,84026857.472,12.401407481,902.906,0.756011802,25.72,0.756011802,25.72,-,-,15287876361.786491,16743745454.08,90.8344446297138,99.4846363,140716.711146496,87911587.84,208701.245262848,84026857.472,12.272802295,1199.322,false,4.0,-,-,17179869184.0,0.0,-,-,-,-,-,-,-,-,-,-
usmlrs1799,4.0,4.0,3.2 GHz,21041564876.8,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux Server release 5.9 (Tikanga),2.6.18-348.el5,3.1-2,0.62033101,1.74,0.62033101,1.74,-,-,5430595710.162567,5507142123.52,25.8088965421603,26.1726832,32925.631776768,2914222.08,84190.268654592,231153.664,9.436634146,13.372,0.769628176,25.215,0.769628176,25.215,-,-,15974452622.110228,20935469957.12,75.9185579372696,99.4957841,156137.665371136,88958197.76,199633.77969152,88620838.912,11.368655954,724.286,0.817730903,25.675,0.817730903,25.675,-,-,19662227571.24794,20936308817.92,93.4447018853783,99.4997708,152195.928834048,96441856.0,191159.908845568,96799287.296,11.321094041,929.492,false,4.0,-,-,17179869184.0,0.0,-,-,-,-,-,-,-,-,-,-
usmlrs1693,12.0,12.0,3.2 GHz,46274078310.4,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux Server release 5.7 (Tikanga),2.6.18-274.17.1.el5,3.1-2,0.857967491,2.72999,0.857967491,2.72999,-,-,36649717940.96639,38664184791.04,79.2014001745645,83.5547378,266996.190104576,23544893.44,141162.424641536,292833.28,25.578020906,51.42,1.013344953,9.39,1.013344953,9.39,-,-,42046728253.02293,46145480949.76,90.8645396912655,99.7220963,351225.485022208,37630689.28,205134.32507392,23017287.68,26.962376179,688.678,1.040062411,12.63333,1.040062411,12.63333,-,-,43389046926.763626,46146319810.56,93.7653401448084,99.7239091,335071.10888448,51000094.72,192848.01032704,27443550.208,26.333124551,702.85,false,12.0,-,-,17179869184.0,209715.2,-,-,-,-,-,-,-,-,-,-
usmlrs1692,12.0,12.0,3.2 GHz,46274078310.4,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux Server release 5.7 (Tikanga),2.6.18-274.17.1.el5,3.1-2,5.992560836,10.22334,5.992560836,10.22334,-,-,43683133969.48264,46140259041.28,94.400873156446,99.7108116,289820.543553536,30231347.2,146494.060822528,356057.088,24.807658537,48.518,2.441538521,10.84334,2.441538521,10.84334,-,-,43258400929.726074,46146823127.04,93.4830092988089,99.7249968,405729.981300736,39503298.56,276294.205236224,44793516.032,27.096230273,841.716,2.766017016,15.41166,2.766017016,15.41166,-,-,44096523216.36057,46148437934.08,95.2942226542771,99.7284865,394045.269511168,39805071.36,263021.468473344,44793516.032,26.907670448,841.716,false,12.0,-,-,17179869184.0,209715.2,-,-,-,-,-,-,-,-,-,-
usmlrs1783,4.0,4.0,3.2 GHz,21041564876.8,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux Server release 5.9 (Tikanga),2.6.18-348.el5,3.1-2,1.454519573,3.285,1.454519573,3.285,-,-,13670240906.112926,14179096330.24,64.9677958181495,67.3861303,91402.312882176,5721825.28,126526.001196032,260896.768,13.268014235,18.938,7.412179231,92.1,7.412179231,92.1,-,-,18092091062.234383,20935323156.48,85.9826308934598,99.4950864,209842.916265984,64136949.76,260967.545162752,64824457.216,15.518318522,805.028,4.771758433,92.24,4.771758433,92.24,-,-,19243785177.802998,20936162017.28,91.4560551478961,99.4990731,198444.308445184,82054225.92,247430.53961728,82081886.208,15.147878753,1010.208,false,4.0,-,-,17179869184.0,0.0,-,-,-,-,-,-,-,-,-,-
usmlrs1689,4.0,4.0,3.2 GHz,16659460915.2,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux,3.10.0-229.4.2.el7.x86_64,3.1-2,2.794768683,6.3,2.794768683,6.3,-,-,7399242064.134668,7825040343.04,44.4146548462634,46.9705495,22767.492100096,3203010.56,32393.609566208,152832.0,3.315758007,9.628,2.945492215,20.36,2.945492215,20.36,-,-,13230355561.92872,16490241720.32,79.4164686921647,98.9842457,131197.091552256,37470187.52,144293.124757504,36885975.04,4.181122049,441.538,3.289727188,22.68,3.289727188,22.68,-,-,15580605394.56992,16492024299.52,93.5240670387044,98.9949458,122063.276191744,56291471.36,131584.294575104,54001145.856,4.06571082,600.26,false,4.0,-,-,17175674880.0,0.0,-,-,-,-,-,-,-,-,-,-
usmlrs1688,4.0,4.0,3.2 GHz,16659460915.2,Virtual (VM),Intel(R) Xeon(R) CPU E7-8891 v2,"VMware, Inc.",-,-,Red Hat Enterprise Linux,3.10.0-229.4.2.el7.x86_64,3.1-2,3.023345196,5.315,3.023345196,5.315,-,-,7909596242.940788,8216704450.56,47.4781043811388,49.3215506,25325.086974976,3286323.2,32880.727458816,91164.672,3.513793594,6.514,3.024170829,20.695,3.024170829,20.695,-,-,13305955370.515038,16489654517.76,79.8702637379121,98.9807209,127674.437562368,38729195.52,148162.607056896,37993627.648,4.401672328,509.118,3.290766764,24.58,3.290766764,24.58,-,-,15578833638.27227,16492422758.4,93.5134319027014,98.9973376,121760.775716864,53495377.92,124750.23771648,52753203.2,4.153867826,573.934,false,4.0,-,-,17175674880.0,0.0,-,-,-,-,-,-,-,-,-,-
usmlrs1677,8.0,8.0,3.5 GHz,67251784908.8,Stand-alone,Intel(R) Xeon(R) CPU E5-2637 v3,HP,-,-,Red Hat Enterprise Linux,3.10.0-229.7.2.el7.x86_64,3.1-2,0.26319395,0.53,0.26319395,0.53,-,-,28500578459.676834,28668655042.56,42.3789175266904,42.6288389,7466.891387904,1510215.68,27678.326433792,165978.112,2.108626335,10.016,0.270925834,3.7375,0.270925834,3.7375,-,-,27467317438.507385,30499699425.28,40.8425106876556,45.3515092,36294.433768448,57174466.56,29244.839566336,1938329.6,2.127934296,44.77,0.270380177,4.145,0.270380177,4.145,-,-,23544564078.196293,30499699425.28,35.0095750026526,45.3515092,34503.271570432,57174466.56,28711.550066688,1938329.6,2.107245937,45.84,false,8.0,-,-,17179869184.0,0.0,4,-,-,-,-,-,-,-,-,-
